sta_code,name,lat,lon,f1_log_scale,f2a_weekend_ratio,f2b_friday_ratio,f4a_month_amplitude,f4b_vacation_effect,f5_growth,f6_fri_minus_sun,f4a_log,f5_log,mean_total,weekday_mean,friday_mean,weekend_mean,cluster,cluster_name,h_cluster
4210,大橋,23.01923,120.22429,3.8701821412819246,0.8295019212576517,1.156252568687619,1.506922362922676,0.7975990275012634,1.1730994425470689,-0.2168690774948979,0.17809087791329012,0.06933482841470316,7416.212089077412,7614.855555555556,8804.696296296297,6316.537313432836,4,通勤型,2
4220,臺南,22.99719,120.21249,4.712607331152117,1.381240668556736,1.3417628602206333,1.2099663503381477,0.9750317663395592,1.0829771604514564,0.0120066951389667,0.08277329257622922,0.034619297627632745,51594.96606574761,44583.14444444444,59820.00740740741,61580.05223880597,1,城際樞紐,5
4250,保安,22.93296,120.23158,3.49655019226474,1.1902864736776175,1.3006035643974718,1.5631986879942488,0.8682301314991143,1.1231617088588368,-0.2285461992494547,0.19401418186785477,0.050442288949921,3137.2576882290564,2859.555555555556,3719.148148148148,3403.6902985074626,1,城際樞紐,5
4260,仁德,22.92354,120.24054,3.221211163070451,1.260959670017237,1.2279752352637627,1.2691298248789538,0.9361158615739344,1.1136783106938222,-0.0226076699897162,0.10350605026227909,0.046759761693959165,1664.221633085896,1503.6314814814814,1846.4222222222224,1896.0186567164176,1,城際樞紐,2
4270,中洲,22.90446,120.25284,2.878412127946293,1.123493591033924,1.1994214456041592,1.2814589512845005,0.9140402398662896,1.0096161305695424,-0.0667473819796656,0.10770469907574028,0.004156280649444358,755.8091198303288,710.5833333333334,852.2888888888889,798.3358208955224,4,通勤型,2
4271,長榮大學,22.90729,120.27263,2.992576967579601,0.7823663794605344,1.1453351242912748,2.5060013231263585,0.5500624408540611,0.8820973862898736,-0.3811110663204421,0.39898129595834053,-0.054483464762163696,983.0530785562632,1025.1762523191094,1174.1703703703704,802.0634328358209,4,通勤型,5
4272,沙崙,22.92407,120.28622,3.8335819440397554,1.6763352664653748,1.556818586246418,1.3742086871687185,1.000067509169311,1.1455221242853302,-0.0486333122130696,0.13805268964042502,0.05900348144531757,6816.8218451749735,5359.438888888889,8343.674074074073,8984.216417910447,1,城際樞紐,5
4290,大湖,22.87821,120.25384,3.531334362948288,0.717077508332229,1.1931346420232742,2.250860245604066,0.6377916768281654,1.1133656319240608,-0.2411204880705821,0.3523485307858691,0.046637811100520656,3398.868504772004,3588.17037037037,4281.170370370371,2572.9962686567164,4,通勤型,5
4300,路竹,22.85404,120.26619,3.537166231777221,0.9551097269417042,1.110473753202292,1.219500648374946,0.9412186559067548,1.1717330461285973,-0.0053860493690283,0.08618203555223927,0.06882867840640226,3444.817603393425,3434.3166666666666,3813.718518518519,3280.1492537313434,4,通勤型,2
4310,岡山,22.79223,120.30004,3.776688399424609,1.2686620926431549,1.2937724350137918,1.299341430809228,0.9158612835831258,1.275664708021064,-0.0747054642369679,0.11372328658693277,0.1057365406930023,5979.823966065747,5346.718518518518,6917.437037037037,6783.179104477612,1,城際樞紐,5
